s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
21.891538,-2.195651,4.510598,2.239580,-0.060968,4.683814,-5.135041,0.665254,1.779707
21.991499,-2.274297,4.448901,2.231934,-0.091213,4.572910,-4.651020,0.649468,1.857899
22.091461,-2.353495,4.387928,2.221387,-0.119781,4.470085,-4.214499,0.647965,1.937127
22.191422,-2.433431,4.327900,2.207915,-0.151293,4.374824,-3.743698,0.658455,1.876404
22.291384,-2.514269,4.269086,2.191047,-0.186291,4.288431,-3.179884,0.642774,1.807057
22.391345,-2.596213,4.211774,2.170523,-0.226346,4.213657,-2.526500,0.625463,1.742107
22.491306,-2.679400,4.156356,2.145669,-0.271082,4.153288,-1.716644,0.605978,1.682457
22.591268,-2.764037,4.103230,2.116096,-0.324649,4.111764,-0.758139,0.585521,1.629091
22.691229,-2.850360,4.052875,2.080630,-0.384866,4.093292,-0.265360,0.578507,1.578488
22.791190,-2.938567,4.005855,2.039987,-0.415619,4.086806,-0.104029,0.564291,1.526110
22.891152,-3.028659,3.962528,1.997954,-0.425818,4.084261,-0.067142,0.533721,1.464409
22.991113,-3.120508,3.923075,1.955036,-0.428381,4.082617,-0.061727,0.516599,1.410719
23.091074,-3.213930,3.887597,1.912534,-0.421925,4.081106,0.051284,0.513040,1.366119
23.191036,-3.308756,3.856091,1.870740,-0.414625,4.082362,0.168452,0.507994,1.331529
23.290997,-3.404840,3.828531,1.829621,-0.408210,4.086484,0.261081,0.513373,1.284832
23.390958,-3.501966,3.804914,1.789161,-0.400548,4.092866,0.367300,0.516412,1.243855
23.490920,-3.599959,3.785204,1.749550,-0.392061,4.101827,0.479510,0.503175,1.213606
23.590881,-3.698641,3.769351,1.710736,-0.384948,4.113496,0.560772,0.505701,1.194866
23.690843,-3.797870,3.757305,1.672573,-0.378650,4.127100,0.623121,0.517583,1.182813
23.790804,-3.897477,3.749023,1.635038,-0.372312,4.142165,0.682722,0.525870,1.155561
23.890765,-3.997334,3.744453,1.598122,-0.366361,4.158608,0.732685,0.530439,1.132189
23.990727,-4.097281,3.743542,1.561774,-0.360964,4.176183,0.770861,0.531347,1.120951
24.090688,-4.197205,3.746239,1.525947,-0.355887,4.194594,0.802157,0.534554,1.099476
24.190649,-4.296960,3.752487,1.490616,-0.351070,4.213667,0.828113,0.552600,1.087756
24.290611,-4.396447,3.762233,1.455743,-0.346712,4.233267,0.845521,0.562334,1.087543
24.390572,-4.495523,3.775419,1.421296,-0.342491,4.253185,0.858662,0.558297,1.074985
24.490533,-4.594103,3.791991,1.387264,-0.338414,4.273318,0.859103,0.562949,1.075063
24.590495,-4.692048,3.811884,1.353633,-0.334579,4.293368,0.856487,0.562975,1.087732
24.690456,-4.789294,3.835047,1.320364,-0.331058,4.313263,0.849654,0.551731,1.110962
24.790418,-4.885705,3.861409,1.287472,-0.326902,4.332909,0.856577,0.555167,1.137420
24.890379,-4.981219,3.890913,1.254997,-0.322870,4.352626,0.862047,0.548851,1.167055
24.990340,-5.075708,3.923477,1.222852,-0.320746,4.372378,0.832058,0.543460,1.199797
25.090302,-5.169128,3.959063,1.190866,-0.319174,4.391360,0.794637,0.528091,1.230071
25.190263,-5.261333,3.997595,1.159083,-0.316673,4.409411,0.778896,0.505951,1.246263
25.290224,-5.352312,4.039046,1.127553,-0.314085,4.427033,0.766940,0.499901,1.273175
25.390186,-5.441910,4.083297,1.096842,-0.297443,4.444317,1.034394,0.497965,1.279372
25.490147,-5.530200,4.130218,1.068123,-0.277088,4.467522,1.361571,0.507251,1.210502
25.590108,-5.617116,4.179541,1.041528,-0.254672,4.497884,1.716611,0.530145,1.148454
25.690070,-5.702790,4.231085,1.017204,-0.231931,4.535874,2.102134,0.552973,1.094187
25.790031,-5.787214,4.284581,0.995170,-0.208877,4.581966,2.497190,0.574614,1.028165
25.889993,-5.870529,4.339846,0.975437,-0.185918,4.636126,2.896386,0.594020,0.968799
25.989954,-5.952784,4.396637,0.957991,-0.163180,4.698161,3.302026,0.614569,0.918167
26.089915,-6.034113,4.454771,0.942809,-0.140578,4.767899,3.713108,0.648532,0.866158
26.189877,-6.114611,4.514037,0.929887,-0.117915,4.845121,4.121214,0.682285,0.807766
26.289838,-6.194407,4.574249,0.919232,-0.095274,4.929414,4.552802,0.713876,0.759165
26.389799,-6.273628,4.635220,0.910839,-0.072643,5.020890,5.016681,0.756606,0.720923
26.489761,-6.352397,4.696760,0.904709,-0.050016,5.119793,5.527755,0.797075,0.684549
26.589722,-6.430869,4.758701,0.900842,-0.027313,5.226605,6.082676,0.830364,0.648591
26.689683,-6.509156,4.820844,0.899249,-0.004565,5.341673,6.234232,0.871058,0.612950
26.789645,-6.587432,4.883036,0.899935,0.018320,5.457090,-2.121212,0.920822,0.585375
26.889606,-6.665801,4.945069,0.902913,0.041279,5.418095,-5.194622,0.978431,0.553242
26.989567,-6.744447,5.006795,0.908188,0.064240,5.321394,-4.650320,1.040155,0.533380
27.089529,-6.823465,5.067996,0.915758,0.087252,5.233309,-4.145889,1.096860,0.520774
27.189490,-6.903033,5.128522,0.925581,0.109008,5.153511,-3.673466,1.150868,0.507302
27.289452,-6.983236,5.188164,0.937548,0.130441,5.081758,-3.272803,1.201089,0.503421
27.389413,-7.064218,5.246763,0.951575,0.149787,5.016967,-2.906142,1.258318,0.501443
27.489374,-7.146064,5.304140,0.967485,0.168547,4.958725,-2.663948,1.321773,0.508161
27.589336,-7.228864,5.360136,0.985087,0.182746,4.904729,-2.452562,1.383643,0.509519
27.689297,-7.312677,5.414612,1.004012,0.195898,4.854487,-2.367661,1.446533,0.506479
27.789258,-7.397537,5.467441,1.024046,0.203970,4.805486,-2.313067,1.501530,0.510621
27.889220,-7.483456,5.518528,1.044782,0.210933,4.757127,-2.273492,1.562591,0.508276
27.989181,-7.570432,5.567794,1.066164,0.216626,4.709112,-2.239724,1.629059,0.518684
28.089142,-7.658454,5.615165,1.088090,0.222080,4.661327,-2.196600,1.615561,0.545435
28.189104,-7.747507,5.660570,1.110586,0.228117,4.613980,-2.151050,1.581155,0.560123
28.289065,-7.837571,5.703932,1.133703,0.234430,4.567140,-2.075651,1.554430,0.571342
28.389027,-7.928628,5.745171,1.157517,0.242307,4.521482,-2.017824,1.529784,0.573213
28.488988,-8.020655,5.784191,1.182152,0.250599,4.476650,-1.980749,1.490613,0.578828
28.588949,-8.113632,5.820894,1.207625,0.259097,4.432200,-1.943840,1.458585,0.594354
28.688911,-8.207527,5.855177,1.233959,0.267820,4.388141,-1.917039,1.435359,0.597289
28.788872,-8.302308,5.886935,1.261156,0.276283,4.344251,-1.892884,1.421468,0.605544
28.888833,-8.397927,5.916062,1.289201,0.284876,4.300475,-1.871740,1.408726,0.605386
28.988795,-8.494339,5.942456,1.318112,0.293592,4.256746,-1.826560,1.382277,0.614056
29.088756,-8.591481,5.966008,1.347906,0.302572,4.213634,-1.779355,1.358687,0.610271
29.188717,-8.689295,5.986613,1.378604,0.311631,4.171208,-1.730317,1.338056,0.619751
29.288679,-8.787697,6.004159,1.410219,0.320990,4.129534,-1.679939,1.320493,0.629860
29.388640,-8.886619,6.018541,1.442785,0.330615,4.088666,-1.626004,1.306101,0.644265
29.488601,-8.985952,6.029645,1.476330,0.340624,4.048718,-1.569275,1.272893,0.655383
