s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
22.357194,3.088217,-0.252431,-2.390753,-0.553942,4.499637,-0.439464
22.457003,3.154203,-0.327251,-2.447341,-0.577333,4.489878,-0.077871
22.556812,3.215792,-0.405771,-2.505876,-0.595727,4.488147,-0.077871
22.656621,3.272588,-0.487763,-2.565557,-0.590747,4.486415,0.031679
22.756430,3.324494,-0.573011,-2.623423,-0.568822,4.487119,0.469370
22.856239,3.371462,-0.661029,-2.678948,-0.541788,4.497548,0.962550
22.956047,3.413629,-0.751512,-2.731553,-0.512465,4.518858,1.456481
23.055856,3.451098,-0.843996,-2.781305,-0.484458,4.550914,1.886421
23.155665,3.484064,-0.938219,-2.828299,-0.457264,4.592100,2.275986
23.255474,3.512687,-1.033817,-2.872630,-0.431163,4.641305,2.628736
23.355283,3.537177,-1.130589,-2.914406,-0.406021,4.697494,2.955244
23.455092,3.557721,-1.228253,-2.953713,-0.381518,4.759871,3.268603
23.554901,3.574534,-1.326646,-2.990592,-0.357537,4.827923,3.576118
23.654710,3.587823,-1.425566,-3.025124,-0.334488,4.901296,3.871835
23.754519,3.597803,-1.524880,-3.057388,-0.312078,4.979517,4.165981
23.854328,3.604683,-1.624460,-3.087479,-0.291273,5.062330,4.436412
23.954136,3.608665,-1.724191,-3.115566,-0.271621,5.149056,4.696089
24.053945,3.609942,-1.824007,3.141473,-0.252119,5.239294,4.973164
24.153754,3.608707,-1.923806,3.117281,-0.232699,5.333191,5.271396
24.253563,3.605154,-2.023561,3.095061,-0.211710,5.430948,5.641555
24.353372,3.599496,-2.123204,3.075051,-0.189271,5.533656,6.085898
24.453181,3.591957,-2.222732,3.057314,-0.165535,5.642358,6.065832
24.552990,3.582775,-2.322115,3.042030,-0.140737,5.748656,6.006131
24.652799,3.572197,-2.421370,3.029215,-0.116128,5.852007,5.948003
24.752608,3.560470,-2.520484,3.018847,-0.091606,5.952588,5.891352
24.852417,3.547837,-2.619495,3.010933,-0.066942,6.050564,5.836094
24.952226,3.534544,-2.718410,3.005490,-0.042109,6.146081,5.782152
25.052034,3.520835,-2.817275,3.002531,-0.017168,6.239274,5.729454
25.151843,3.506957,-2.916111,3.002066,0.007879,6.330264,0.739791
25.251652,3.493156,-3.014962,3.004108,0.033044,6.341917,-9.917855
25.351461,3.479682,-3.113853,3.008666,0.058315,6.183861,-9.093877
25.451270,3.466783,-3.212825,3.015751,0.083650,6.035299,-8.343824
25.551079,3.454712,-3.311897,3.025366,0.109052,5.895698,-7.661388
25.650888,3.443719,-3.411098,3.037519,0.134429,5.764539,-7.036757
25.750697,3.434059,-3.510434,3.052202,0.159819,5.641387,-6.465132
25.850506,3.425984,-3.609916,3.069419,0.185131,5.525820,-5.936185
25.950315,3.419749,-3.709524,3.089159,0.210471,5.417538,-5.447010
26.050123,3.415607,-3.809247,3.111430,0.235728,5.316239,-4.988073
26.149932,3.413813,-3.909033,3.136218,0.261027,5.221752,-4.555763
26.249741,3.414619,-4.008840,-3.119651,0.286302,5.133934,-4.136241
26.349550,3.418276,-4.108574,-3.089804,0.311867,5.052882,-3.731283
26.449359,3.425036,-4.208155,-3.057395,0.337460,4.978633,-3.330035
26.549168,3.435145,-4.307439,-3.022430,0.363287,4.911420,-2.913631
26.648977,3.448848,-4.406302,-2.984856,0.389856,4.851849,-2.468159
26.748786,3.466385,-4.504546,-2.944576,0.417435,4.800807,-1.976652
26.848595,3.488007,-4.602004,-2.901480,0.446336,4.759535,-1.403581
26.948404,3.513940,-4.698366,-2.855398,0.477491,4.730010,-0.827615
27.048212,3.544454,-4.793445,-2.806201,0.506950,4.712514,-0.170240
27.148021,3.579710,-4.886775,-2.754124,0.537367,4.708907,-0.163419
27.247830,3.619906,-4.978118,-2.700050,0.535569,4.705442,-0.177344
27.347639,3.664905,-5.067155,-2.647515,0.517323,4.701679,-0.618560
27.447448,3.714459,-5.153771,-2.596494,0.507834,4.688529,-0.900819
27.547257,3.768342,-5.237769,-2.546043,0.503465,4.669313,-1.096655
27.647066,3.826395,-5.318972,-2.495805,0.504001,4.645813,-1.199138
27.746875,3.888434,-5.397123,-2.445372,0.507004,4.619979,-1.229600
27.846684,3.954357,-5.472040,-2.394441,0.514341,4.593338,-1.178993
27.946493,4.024036,-5.543475,-2.342699,0.522525,4.567648,-1.072669
28.046301,4.097355,-5.611188,-2.290053,0.533053,4.544148,-0.882872
28.146110,4.174168,-5.674900,-2.236185,0.546879,4.524715,-0.700115
28.245919,4.254349,-5.734333,-2.180948,0.559599,4.509245,-0.495301
28.345728,4.337703,-5.789185,-2.124465,0.572437,4.498269,-0.318203
28.445537,4.424051,-5.839192,-2.066815,0.583007,4.491203,-0.077917
28.545346,4.513183,-5.884100,-2.008018,0.595375,4.489471,-0.077917
28.645155,4.604784,-5.923667,-1.949325,0.580043,4.487738,0.240205
28.744964,4.698549,-5.957875,-1.892159,0.565692,4.493077,0.501911
