s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
20.353140,0.675434,0.848582,-0.372593,0.377068,4.328956,4.861359
20.452910,0.769004,0.813947,-0.337168,0.333219,4.439583,5.356087
20.552680,0.863682,0.782440,-0.306020,0.291633,4.558361,5.859927
20.652450,0.959220,0.753707,-0.278952,0.251006,4.684864,6.406078
20.752221,1.055465,0.727371,-0.255924,0.210576,4.819359,6.525095
20.851991,1.152230,0.703065,-0.236921,0.170383,4.952600,6.451098
20.951761,1.249411,0.680404,-0.221926,0.130006,5.080896,6.379716
21.051532,1.346856,0.659011,-0.210992,0.089145,5.204663,6.310734
21.151302,1.444513,0.638479,-0.204145,0.048045,5.324262,6.243962
21.251072,1.542247,0.618419,-0.201411,0.006690,5.440008,6.179236
21.350842,1.639996,0.598425,-0.202807,-0.034397,5.552179,3.661513
21.450613,1.737660,0.578098,-0.208272,-0.075216,5.617590,-8.529516
21.550383,1.835144,0.557042,-0.217919,-0.120109,5.464003,-7.328925
21.650153,1.932396,0.534813,-0.232312,-0.168381,5.328500,-6.379861
21.749924,2.029345,0.510935,-0.251375,-0.211099,5.207674,-5.551474
21.849694,2.125719,0.485032,-0.274442,-0.251770,5.100208,-4.531855
21.949464,2.221361,0.456725,-0.301891,-0.301309,5.010772,-3.484577
22.049234,2.316073,0.425571,-0.334536,-0.352680,4.940903,-2.445079
22.149005,2.409600,0.391122,-0.372139,-0.403242,4.891281,-1.247550
22.248775,2.501774,0.352892,-0.415097,-0.458022,4.865767,-0.753121
22.348545,2.592115,0.310505,-0.462655,-0.481939,4.850300,-0.747176
22.448316,2.680298,0.263837,-0.510889,-0.485243,4.834907,-0.738259
22.548086,2.766110,0.212961,-0.559499,-0.488680,4.819648,-0.737562
22.647856,2.849339,0.157964,-0.608391,-0.491489,4.804356,-0.740501
22.747627,2.929770,0.098957,-0.657521,-0.492907,4.788954,-0.780884
22.847397,3.007212,0.036058,-0.706785,-0.494863,4.772657,-0.797505
22.947167,3.081453,-0.030586,-0.756350,-0.499132,4.755957,-0.740963
23.046937,3.152279,-0.100840,-0.806428,-0.504907,4.740387,-0.633081
23.146708,3.219474,-0.174569,-0.857158,-0.512568,4.727044,-0.471280
23.246478,3.282816,-0.251642,-0.908758,-0.521989,4.717087,-0.296151
23.346248,3.342054,-0.331899,-0.961308,-0.531261,4.710819,-0.085724
23.446019,3.396961,-0.415192,-1.014797,-0.541157,4.709003,-0.085724
23.545789,3.447299,-0.501306,-1.068643,-0.531995,4.707186,0.126612
23.645559,3.493008,-0.589988,-1.120847,-0.514694,4.709869,0.496851
23.745329,3.534103,-0.680890,-1.171222,-0.493574,4.720382,0.916051
23.845100,3.570675,-0.773712,-1.219339,-0.471165,4.739704,1.328525
23.944870,3.602843,-0.868146,-1.265272,-0.449574,4.767588,1.693363
24.044640,3.630744,-0.963930,-1.309074,-0.428629,4.802893,2.023298
24.144411,3.654524,-1.060818,-1.350830,-0.408487,4.844741,2.321451
24.244181,3.674336,-1.158595,-1.390602,-0.388877,4.892314,2.599795
24.343951,3.690340,-1.257066,-1.428445,-0.369755,4.945048,2.863669
24.443721,3.702701,-1.356063,-1.464395,-0.350977,5.002492,3.120076
24.543492,3.711587,-1.455426,-1.498503,-0.332922,5.064336,3.362243
24.643262,3.717169,-1.555039,-1.530833,-0.315181,5.130147,3.603197
24.743032,3.719616,-1.654764,-1.561432,-0.298531,5.199749,3.823989
24.842803,3.719091,-1.754537,-1.590409,-0.282324,5.272612,4.043811
24.942573,3.715757,-1.854233,-1.617789,-0.266763,5.348583,4.258042
25.042343,3.709769,-1.953833,-1.643644,-0.251504,5.427429,4.477562
25.142114,3.701284,-2.053218,-1.668082,-0.239209,5.509124,4.622582
25.241884,3.690426,-2.152410,-1.691388,-0.227913,5.592212,4.751625
25.341654,3.677327,-2.251293,-1.713307,-0.209846,5.676353,5.114005
25.441424,3.662153,-2.349922,-1.733237,-0.189633,5.765538,5.567823
25.541195,3.645128,-2.448217,-1.750907,-0.162950,5.861095,5.942887
25.640965,3.626502,-2.546249,-1.765731,-0.134204,5.961400,5.886386
25.740735,3.606568,-2.644005,-1.777704,-0.105892,6.059114,5.831269
25.840506,3.585600,-2.741555,-1.786865,-0.077753,6.154383,5.777460
25.940276,3.563878,-2.838934,-1.793214,-0.049447,6.247341,5.724889
26.040046,3.541675,-2.936204,-1.796732,-0.021088,6.338108,-2.730308
26.139816,3.519267,-3.033433,-1.797420,0.007312,6.294983,-10.805400
26.239587,3.496931,-3.130668,-1.795273,0.035747,6.121331,-9.856175
26.339357,3.474940,-3.227996,-1.790285,0.064248,5.958522,-9.001348
26.439127,3.453577,-3.325445,-1.782450,0.092826,5.805846,-8.231686
26.538898,3.433113,-3.423108,-1.771762,0.121386,5.662623,-7.532843
26.638668,3.413839,-3.520988,-1.758225,0.150032,5.528308,-6.900407
26.738438,3.396026,-3.619171,-1.741827,0.178598,5.402340,-6.319364
26.838208,3.379971,-3.717626,-1.722581,0.207296,5.284346,-5.788155
26.937979,3.365951,-3.816424,-1.700465,0.235917,5.173909,-5.292094
27.037749,3.354265,-3.915488,-1.675496,0.264738,5.070833,-4.830740
27.137519,3.345196,-4.014865,-1.647640,0.293540,4.974879,-4.387430
27.237290,3.339043,-4.114422,-1.616907,0.322731,4.886098,-3.962770
27.337060,3.336098,-4.214166,-1.583238,0.352051,4.804500,-3.541968
27.436830,3.336657,-4.313907,-1.546640,0.381854,4.730375,-3.123839
27.536601,3.341017,-4.413596,-1.507039,0.411907,4.664024,-2.688643
27.636371,3.349466,-4.512978,-1.464420,0.442737,4.606151,-2.194464
27.736141,3.362304,-4.611940,-1.418616,0.475768,4.558370,-1.629533
27.835911,3.379814,-4.710124,-1.369422,0.510890,4.522564,-0.925081
27.935682,3.402321,-4.807342,-1.316518,0.550263,4.502110,-0.084491
28.035452,3.430111,-4.903116,-1.259554,0.592224,4.500237,-0.078231
28.135222,3.463472,-4.997111,-1.200006,0.592987,4.498502,-0.078231
28.234993,3.502336,-5.088981,-1.141336,0.583310,4.496767,0.126766
28.334763,3.546462,-5.178425,-1.083951,0.565878,4.499578,0.464840
28.434533,3.595585,-5.265268,-1.028373,0.548439,4.509874,0.766687
28.534303,3.649393,-5.349293,-0.974232,0.537826,4.526803,0.899685
28.634074,3.707617,-5.430290,-0.920952,0.530748,4.546589,0.948736
28.733844,3.770051,-5.508095,-0.868279,0.525077,4.567360,0.965846
28.833614,3.836470,-5.582520,-0.816189,0.519175,4.588410,0.988156
28.933385,3.906661,-5.653412,-0.764605,0.515436,4.609846,0.964482
29.033155,3.980404,-5.720600,-0.713241,0.514683,4.630673,0.880684
29.132925,4.057510,-5.783922,-0.661865,0.515040,4.649610,0.781838
29.232695,4.137741,-5.843181,-0.610454,0.515792,4.666356,0.684509
29.332466,4.220931,-5.898244,-0.558875,0.518505,4.680968,0.554098
29.432236,4.306853,-5.948927,-0.506934,0.523002,4.692764,0.397297
29.532006,4.395307,-5.995068,-0.454664,0.524755,4.701203,0.316793
29.631777,4.486043,-6.036511,-0.402182,0.527566,4.707921,0.221074
29.731547,4.578827,-6.073150,-0.350221,0.513826,4.712604,0.502778
29.831317,4.673373,-6.104987,-0.299611,0.500934,4.723236,0.738450
