s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
27.890937,16.712664,7.536917,3.008557,-0.286518,4.230854,1.930399,1.035790,0.312994
27.990904,16.697989,7.438028,2.980006,-0.284708,4.276223,1.830571,1.083401,0.298390
28.090872,16.680508,7.339610,2.951617,-0.283451,4.318805,1.717597,1.138926,0.281024
28.190839,16.660241,7.241714,2.923309,-0.282871,4.358381,1.601301,1.190605,0.272514
28.290807,16.637219,7.144448,2.895050,-0.283149,4.394956,1.477673,1.249287,0.267805
28.390774,16.611448,7.047859,2.866606,-0.285911,4.428440,1.314498,1.310522,0.278324
28.490742,16.582930,6.952056,2.837884,-0.288662,4.458015,1.162265,1.378366,0.283182
28.590709,16.551657,6.857109,2.808908,-0.291077,4.484002,1.026927,1.439788,0.273428
28.690677,16.517636,6.763115,2.779682,-0.293707,4.506838,0.902885,1.505187,0.293979
28.790644,16.480871,6.670159,2.750175,-0.296658,4.526821,0.793090,1.483600,0.304703
28.890612,16.441364,6.578333,2.720363,-0.299790,4.544301,0.684617,1.421556,0.303875
28.990579,16.399124,6.487735,2.690233,-0.303071,4.559337,0.578157,1.356176,0.323586
29.090547,16.354157,6.398454,2.659761,-0.306572,4.571996,0.472290,1.286781,0.354939
29.190514,16.306478,6.310597,2.628932,-0.310276,4.582311,0.367465,1.224050,0.383412
