s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
17.343102,-6.249606,2.957959,-2.819346,0.508703,3.256466,-1.709028,0.908293,0.929872
17.442775,-6.215641,2.864301,-2.767741,0.527376,3.203730,-1.690542,0.919463,0.896089
17.542448,-6.176773,2.772492,-2.714147,0.547955,3.150695,-1.667773,0.928359,0.857538
17.642121,-6.132984,2.683010,-2.658455,0.570162,3.097486,-1.642195,0.942719,0.814727
17.741794,-6.084148,2.596101,-2.600439,0.593944,3.044183,-1.615652,0.970074,0.776900
17.841467,-6.030290,2.512289,-2.540002,0.619475,2.990816,-1.586567,1.004364,0.744772
17.941140,-5.971326,2.431915,-2.476840,0.648088,2.937465,-1.540613,1.035977,0.701806
18.040813,-5.907333,2.355561,-2.410721,0.680131,2.884716,-1.434604,1.081593,0.645493
18.140486,-5.838285,2.283698,-2.340958,0.720086,2.834714,-1.327326,1.139648,0.594379
18.240159,-5.764278,2.216988,-2.267129,0.760900,2.787653,-1.234275,1.208350,0.549853
18.339832,-5.685427,2.156071,-2.189375,0.800363,2.743166,-1.046314,1.281931,0.501581
18.439505,-5.601962,2.101629,-2.107387,0.849593,2.704881,-0.533879,1.353395,0.457938
18.539178,-5.514202,2.054491,-2.018631,0.932854,2.685136,-0.027851,1.420828,0.424911
18.638851,-5.422419,2.015695,-1.921454,1.003074,2.684102,-0.027851,1.492997,0.404554
18.738524,-5.327274,1.986172,-1.822022,0.995134,2.683067,0.035582,1.539905,0.398408
18.838197,-5.229629,1.966222,-1.722524,1.000869,2.684389,-0.013366,1.590100,0.404034
18.937870,-5.130538,1.956088,-1.622934,0.998635,2.683893,0.005609,1.652646,0.404004
19.037543,-5.030891,1.955854,-1.523368,0.994366,2.684101,0.035564,1.709818,0.418401
19.137216,-4.931717,1.965449,-1.425791,0.966197,2.685421,0.233677,1.776825,0.445767
19.236889,-4.833945,1.984545,-1.330448,0.921947,2.694080,0.511811,1.853147,0.483871
19.336562,-4.738359,2.012270,-1.250492,0.683356,2.712950,2.181790,1.903908,0.518835
19.436235,-4.644744,2.046485,-1.194060,0.473015,2.791958,3.491077,1.818861,0.545033
19.535908,-4.553449,2.085029,-1.149307,0.427693,2.913925,3.491211,1.733959,0.568774
