s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
20.401085,-4.350308,9.615524,-4.684750,-0.029884,8.952969,4.165484,0.611019,2.280132
20.503337,-4.452521,9.612698,-4.687806,-0.031437,8.999359,4.138253,0.607384,2.277108
20.605524,-4.554677,9.610186,-4.691018,-0.033081,9.045211,4.111322,0.620005,2.278525
20.707644,-4.656773,9.608004,-4.694397,-0.034730,9.090535,4.084685,0.620246,2.284376
20.809691,-4.758803,9.606168,-4.697941,-0.036361,9.135343,4.058335,0.606316,2.273054
20.911666,-4.860768,9.604695,-4.701649,-0.037895,9.179646,4.032268,0.605306,2.262879
21.013566,-4.962662,9.603600,-4.705510,-0.039411,9.223453,4.006477,0.620559,2.257143
21.115389,-5.064482,9.602900,-4.709523,-0.041106,9.266774,3.980958,0.615371,2.255880
21.217134,-5.166227,9.602608,1.569480,-0.042589,9.309620,3.955704,0.601223,2.245121
21.318799,-5.267892,9.602742,1.565150,-0.044051,9.352000,3.930711,0.587022,2.235019
21.420383,-5.369475,9.603315,1.560675,-0.045682,9.393923,3.905974,0.572768,2.226373
21.521886,-5.470972,9.604343,1.556038,-0.046995,9.435397,3.881488,0.571155,2.222247
21.623307,-5.572382,9.605839,1.551272,-0.048564,9.476432,3.857249,0.573834,2.222666
21.724645,-5.673701,9.607818,1.546351,-0.049818,9.517035,3.833252,0.581369,2.215908
21.825901,-5.774927,9.610293,1.541306,-0.051410,9.557214,3.809492,0.585962,2.212660
21.927074,-5.876056,9.613276,1.536105,-0.052585,9.596978,3.785966,0.604526,2.213977
22.028167,-5.977088,9.616782,1.530789,-0.053800,9.636334,3.762670,0.611358,2.219381
22.129178,-6.078019,9.620823,1.525355,-0.055284,9.675289,3.739599,0.631773,2.200195
22.230111,-6.178847,9.625408,1.519775,-0.056200,9.713850,3.716749,0.640760,2.185466
22.330964,-6.279569,9.630551,1.514107,-0.057474,9.752025,3.694118,0.641124,2.175286
22.431741,-6.380184,9.636261,1.508315,-0.058597,9.789819,3.671700,0.636741,2.169717
22.532443,-6.480690,9.642549,1.502414,-0.059542,9.827241,3.649493,0.647890,2.168795
22.633072,-6.581083,9.649425,1.496422,-0.060452,9.864295,3.627493,0.647512,2.172451
22.733632,-6.681365,9.656897,1.490343,-0.061466,9.900988,3.605697,0.632617,2.176402
22.834123,-6.781531,9.664973,1.484166,-0.062248,9.937327,3.584102,0.630746,2.184971
22.934551,-6.881582,9.673662,1.477915,-0.062925,9.973317,3.562703,0.644519,2.198105
23.034915,-6.981514,9.682971,1.471599,-0.063766,10.008964,3.541499,0.638881,2.194656
23.135223,-7.081329,9.692905,1.465203,-0.064196,10.044273,3.520486,0.639445,2.195054
23.235474,-7.181022,9.703471,1.458767,-0.064877,10.079250,3.499661,0.655393,2.200044
23.335676,-7.280595,9.714673,1.452267,-0.065273,10.113900,3.479022,0.642495,2.205487
23.435829,-7.380046,9.726516,1.445729,-0.065676,10.148229,3.458564,0.629958,2.202280
23.535939,-7.479374,9.739004,1.439154,-0.065924,10.182241,3.438287,0.633107,2.203654
23.636011,-7.578580,9.752140,1.432557,-0.066177,10.215941,3.418186,0.646188,2.209597
23.736047,-7.677661,9.765925,1.425937,-0.066348,10.249335,3.398260,0.631913,2.220075
23.836052,-7.776619,9.780361,1.419302,-0.066322,10.282426,3.378505,0.621836,2.235022
23.936030,-7.875452,9.795449,1.412671,-0.066341,10.315220,3.358920,0.627677,2.250391
24.035986,-7.974161,9.811189,1.406040,-0.066147,10.347721,3.339502,0.634515,2.258958
24.135924,-8.072745,9.827580,1.399430,-0.066099,10.379933,3.320248,0.626912,2.257066
24.235849,-8.171207,9.844620,1.392825,-0.065638,10.411860,3.301156,0.634256,2.259641
24.335764,-8.269544,9.862308,1.386266,-0.065408,10.443507,3.282224,0.638195,2.262978
24.435675,-8.367759,9.880640,1.379731,-0.064820,10.474878,3.263450,0.633086,2.238593
24.535587,-8.465852,9.899614,1.373255,-0.064508,10.505977,3.244832,0.643613,2.218489
24.635501,-8.563823,9.919223,1.366810,-0.063763,10.536807,3.226366,0.641953,2.202783
24.735423,-8.661674,9.939465,1.360439,-0.062977,10.567372,3.208052,0.639302,2.191568
24.835357,-8.759404,9.960332,1.354145,-0.062493,10.597677,3.189887,0.652108,2.184914
24.935307,-8.857018,9.981817,1.347899,-0.061384,10.627724,3.171869,0.645609,2.182863
25.035276,-8.954514,10.003916,1.341762,-0.060615,10.657517,3.153997,0.629900,2.185426
25.135268,-9.051895,10.026618,1.335701,-0.059679,10.687061,3.136268,0.629822,2.192587
25.235287,-9.149162,10.049916,1.329732,-0.058604,10.716357,3.118680,0.645381,2.204301
25.335335,-9.246318,10.073801,1.323869,-0.057394,10.745410,3.101232,0.631061,2.220274
25.435415,-9.343362,10.098263,1.318125,-0.056389,10.774223,3.083922,0.615169,2.236285
25.535530,-9.440299,10.123291,1.312480,-0.055108,10.802798,3.066747,0.599247,2.252332
25.635684,-9.537129,10.148876,1.306961,-0.053746,10.831140,3.049707,0.583299,2.268417
25.735877,-9.633856,10.175005,1.301576,-0.052604,10.859251,3.032800,0.569338,2.274861
25.836114,-9.730481,10.201665,1.296303,-0.051115,10.887134,0.879441,0.572713,2.274282
25.936393,-9.827006,10.228847,1.291177,-0.049660,10.895206,-6.943474,0.584073,2.274466
26.036719,-9.923435,10.256536,1.286195,-0.048205,10.831311,-6.947303,0.572865,2.270278
26.137091,-10.019770,10.284718,1.281356,-0.046766,10.767000,-6.951019,0.576502,2.270524
26.237511,-10.116013,10.313379,1.276660,-0.045263,10.702269,-6.954630,0.583515,2.275201
26.337980,-10.212167,10.342507,1.272113,-0.043509,10.637109,-6.958137,0.605801,2.284281
26.438498,-10.308235,10.372085,1.267739,-0.042038,10.571515,-6.961545,0.613077,2.282447
26.539066,-10.404220,10.402099,1.263512,-0.040476,10.505479,-6.964852,0.623277,2.283602
26.639685,-10.500125,10.432533,1.259439,-0.038768,10.438993,-6.968057,0.620415,2.281273
26.740352,-10.595952,10.463373,1.255536,-0.036979,10.372051,-6.971161,0.614478,2.278828
26.841068,-10.691705,10.494601,1.251812,-0.035483,10.304643,-6.974163,0.611781,2.280798
26.941834,-10.787387,10.526202,1.248236,-0.033600,10.236762,-6.977062,0.622084,2.277254
27.042647,-10.883001,10.558159,1.244849,-0.032017,10.168400,-6.979859,0.605494,2.275618
27.143507,-10.978551,10.590455,1.241620,-0.030332,10.099547,-6.982554,0.604931,2.278402
27.244413,-11.074039,10.623074,1.238559,-0.028457,10.030195,-6.985148,0.620653,2.285590
27.345363,-11.169469,10.656000,1.235686,-0.026765,9.960333,-6.987639,0.607224,2.290206
27.446356,-11.264844,10.689214,1.232983,-0.025199,9.889953,-6.990028,0.609240,2.289476
27.547389,-11.360167,10.722699,1.230437,-0.023259,9.819045,-6.992313,0.620802,2.291405
27.648461,-11.455440,10.756439,1.228086,-0.021667,9.747597,-6.994499,0.605780,2.287081
27.749570,-11.550670,10.790416,1.225896,-0.019964,9.675599,-6.996583,0.594078,2.287152
27.850715,-11.645858,10.824613,1.223877,-0.018231,9.603039,-6.998563,0.599033,2.291616
27.951892,-11.741007,10.859013,1.222032,-0.016517,9.529906,-7.000438,0.603522,2.300448
28.053099,-11.836121,10.893600,1.220360,-0.014785,9.456188,-7.002212,0.594357,2.301136
28.154334,-11.931203,10.928354,1.218864,-0.013310,9.381872,-7.003884,0.601859,2.302090
28.255593,-12.026256,10.963260,1.217516,-0.011463,9.306944,-7.005466,0.603097,2.301478
28.356876,-12.121284,10.998301,1.216355,-0.010026,9.231391,-7.006952,0.596567,2.298851
28.458178,-12.216290,11.033460,1.215339,-0.008312,9.155199,-7.008292,0.606641,2.300595
28.559499,-12.311276,11.068721,1.214497,-0.006738,9.078352,-7.009506,0.602876,2.306701
28.660833,-12.406247,11.104068,1.213814,-0.005222,9.000835,-7.010704,0.585841,2.315671
28.762180,-12.501204,11.139483,1.213285,-0.003733,8.922632,-7.011848,0.582049,2.313932
28.863537,-12.596152,11.174952,1.212906,-0.002125,8.843724,-7.012817,0.595239,2.316535
28.964901,-12.691094,11.210460,1.212691,-0.000808,8.764095,-7.013643,0.585743,2.313393
29.066268,-12.786030,11.245989,1.212609,0.000796,8.683727,-7.014225,0.568598,2.312432
29.167639,-12.880967,11.281528,1.212690,0.002015,8.602600,-7.014631,0.567708,2.315814
29.269007,-12.975905,11.317057,1.212894,0.003531,8.520697,-7.015510,0.584114,2.323519
29.370372,-13.070847,11.352567,1.213252,0.004773,8.437988,-7.016592,0.567110,2.328559
