s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
16.496045,3.742763,-16.608231,-0.848073,0.978005,2.692343,0.110538,0.788122,0.615613
16.596021,3.814366,-16.538586,-0.750574,0.971985,2.696444,0.132706,0.717446,0.661879
16.695997,3.878932,-16.462243,-0.653448,0.971612,2.701360,0.109227,0.653107,0.711298
16.795973,3.935730,-16.380096,-0.556556,0.966362,2.705400,0.126387,0.595516,0.761682
16.895949,3.984392,-16.292747,-0.460028,0.964874,2.710066,0.112585,0.546538,0.803663
16.995925,4.024376,-16.201243,-0.364167,0.950781,2.714216,0.194990,0.506480,0.829682
17.095901,4.055533,-16.106219,-0.269728,0.938727,2.721389,0.247022,0.475340,0.843358
17.195877,4.077704,-16.008890,-0.180522,0.814758,2.730449,1.127086,0.453201,0.859408
17.295853,4.091916,-15.909870,-0.107332,0.649993,2.771410,2.195172,0.439005,0.878743
17.395829,4.099563,-15.809818,-0.045123,0.640686,2.849499,1.949928,0.431357,0.902550
17.495805,4.100737,-15.709864,0.023086,0.728665,2.917111,0.920683,0.430181,0.919944
17.595781,4.094665,-15.610096,0.098784,0.751513,2.948496,0.573609,0.436254,0.913870
17.695757,4.081185,-15.511228,0.171349,0.698487,2.967882,0.945645,0.446402,0.900380
17.795733,4.060941,-15.413625,0.234948,0.542321,2.999568,2.204213,0.434283,0.880115
17.895709,4.035369,-15.316930,0.278647,0.332795,3.072156,3.928076,0.427302,0.850200
17.995685,4.006533,-15.220999,0.302263,0.146376,3.197432,5.547378,0.405343,0.796067
18.095662,3.976336,-15.125654,0.308280,-0.026350,3.366419,6.748404,0.395499,0.750162
18.195638,3.946355,-15.030214,0.298652,-0.138374,3.561199,5.295871,0.401037,0.715597
18.295614,3.917719,-14.934494,0.281703,-0.200787,3.706893,4.263197,0.384779,0.659549
18.395590,3.890989,-14.838279,0.260338,-0.199396,3.820143,4.125067,0.391098,0.614760
18.495566,3.866138,-14.741449,0.242964,-0.148140,3.926615,4.782987,0.416114,0.585679
18.595542,3.842734,-14.644251,0.230041,-0.121056,4.046563,5.100843,0.405061,0.562195
18.695518,3.820513,-14.546770,0.218334,-0.113159,4.170683,5.098611,0.410756,0.539908
18.795494,3.799392,-14.449045,0.207647,-0.096903,4.291163,5.241073,0.431954,0.518733
18.895470,3.779219,-14.351130,0.199106,-0.073936,4.411580,5.495337,0.452199,0.498515
18.995446,3.759770,-14.253069,0.192851,-0.051439,4.534407,5.816025,0.471715,0.479029
19.095422,3.740825,-14.154903,0.188811,-0.029369,4.660877,6.258995,0.490724,0.460053
19.195398,3.722168,-14.056680,0.186980,-0.007227,4.793253,6.539578,0.509443,0.443880
19.295374,3.703583,-13.958448,0.187368,0.014984,4.927765,6.464900,0.528091,0.438311
19.395350,3.684850,-13.860243,0.189965,0.036807,5.057227,5.903261,0.546888,0.454651
19.495326,3.665756,-13.762107,0.194721,0.058341,5.172612,5.272908,0.566050,0.435491
19.595302,3.646090,-13.664084,0.201648,0.080480,5.273542,4.577943,0.585792,0.432415
19.695278,3.625636,-13.566223,0.210824,0.103081,5.359628,3.816678,0.606330,0.436899
19.795254,3.604176,-13.468578,0.222176,0.122789,5.430356,3.125281,0.627887,0.424952
19.895230,3.581519,-13.371204,0.235331,0.140395,5.487592,2.492794,0.629018,0.402162
19.995206,3.557502,-13.274153,0.250013,0.149875,5.532821,2.145815,0.611382,0.386217
20.095182,3.532036,-13.177476,0.265178,0.153522,5.571460,1.990373,0.611331,0.382575
20.195158,3.505091,-13.081196,0.280490,0.149561,5.607062,2.074128,0.625167,0.401566
20.295134,3.476714,-12.985334,0.294970,0.140133,5.643924,2.333479,0.617239,0.404596
20.395110,3.446993,-12.889876,0.308584,0.133231,5.685108,2.514649,0.609930,0.413665
20.495086,3.416005,-12.794828,0.321646,0.128075,5.729159,2.642001,0.620210,0.422513
20.595062,3.383802,-12.700181,0.334172,0.122238,5.775079,2.766665,0.647189,0.443383
20.695038,3.350446,-12.605936,0.346078,0.115935,5.822778,2.885674,0.653294,0.465751
20.795014,3.315998,-12.512083,0.357355,0.109705,5.872115,3.005557,0.666249,0.451124
20.894990,3.280524,-12.418614,0.368014,0.103517,5.923065,3.127756,0.670477,0.452639
20.994966,3.244084,-12.325518,0.378057,0.097457,5.975626,3.249498,0.690332,0.471180
21.094942,3.206739,-12.232780,0.387502,0.091474,6.029747,3.375107,0.721165,0.484675
21.194918,3.168548,-12.140390,0.396372,0.086310,6.085451,3.477017,0.730904,0.505626
21.294894,3.129559,-12.048330,0.404769,0.081669,6.142308,3.563894,0.754716,0.523839
21.394871,3.089821,-11.956594,0.412716,0.077467,6.200045,3.638581,0.791286,0.545473
21.494847,3.049372,-11.865164,0.420264,0.073544,6.258442,3.713282,0.831563,0.582976
21.594823,3.008253,-11.774038,0.427416,0.069459,6.317482,3.837048,0.864245,0.633562
21.694799,2.966501,-11.683196,0.434151,0.065277,6.377915,3.969547,0.883997,0.688164
21.794775,2.924159,-11.592632,0.440466,0.061036,6.439838,4.109648,0.911634,0.735722
21.894751,2.881263,-11.502324,0.446355,0.056762,6.503326,4.255955,0.913487,0.792612
21.994727,2.837857,-11.412264,0.451814,0.052442,6.568427,4.397019,0.913266,0.853228
22.094703,2.793977,-11.322430,0.456840,0.048097,6.635016,4.545200,0.914534,0.915840
22.194679,2.749668,-11.232810,0.461430,0.043719,6.703153,4.701265,0.927123,0.984301
22.294655,2.704966,-11.143383,0.465582,0.039323,6.772908,4.868255,0.931172,1.057509
22.394631,2.659914,-11.054134,0.469293,0.034926,6.844392,5.049544,0.936250,1.134567
