s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
14.463047,6.254977,-1.323533,-2.896859,-0.579518,3.204111,-1.101873,0.487342,2.112847
14.562792,6.276329,-1.421057,-2.955563,-0.599737,3.169624,-0.800177,0.455878,2.119166
14.662538,6.291782,-1.519686,-3.017478,-0.640324,3.144342,-0.493909,0.430057,2.032163
14.762283,6.300890,-1.618881,-3.083225,-0.678303,3.128635,-0.231959,0.408438,1.950081
14.862028,6.303288,-1.718590,3.130813,-0.708530,3.121231,-0.037632,0.403863,1.873218
14.961773,6.298639,-1.818189,3.058604,-0.730547,3.120029,-0.037632,0.399209,1.800819
15.061518,6.286839,-1.917216,2.988193,-0.681971,3.118825,0.426096,0.405127,1.736534
15.161263,6.268330,-2.015215,2.922361,-0.640451,3.132423,0.772791,0.422557,1.681333
15.261009,6.243592,-2.111827,2.859975,-0.610512,3.156935,0.967510,0.440667,1.636038
15.360754,6.213024,-2.206739,2.800542,-0.582059,3.187357,1.132611,0.473857,1.601393
15.460499,6.177002,-2.299711,2.743772,-0.556681,3.222606,1.257550,0.514442,1.556162
15.560244,6.135855,-2.390581,2.689442,-0.533648,3.261297,1.358688,0.553338,1.504390
15.659989,6.089945,-2.479098,2.637115,-0.516081,3.302591,1.410534,0.601928,1.456289
15.759734,6.039519,-2.565173,2.586467,-0.497001,3.344921,1.483800,0.651318,1.400130
15.859479,5.984914,-2.648616,2.538254,-0.470043,3.388878,1.651457,0.702230,1.335134
15.959225,5.926443,-2.729428,2.492609,-0.447340,3.437142,1.770481,0.759234,1.271645
16.058970,5.864437,-2.807527,2.448772,-0.431877,3.488143,1.806589,0.821093,1.216356
16.158715,5.799109,-2.882903,2.406446,-0.416486,3.539426,1.837458,0.886825,1.158034
16.258460,5.730722,-2.955485,2.365700,-0.400758,3.590834,1.877558,0.955602,1.109309
16.358205,5.659468,-3.025295,2.326463,-0.386265,3.642615,1.909618,1.026842,1.056291
16.457950,5.585595,-3.092292,2.288601,-0.373097,3.694536,1.932026,1.100024,1.005821
16.557696,5.509263,-3.156508,2.252015,-0.360446,3.746334,1.955608,1.174805,0.946518
16.657441,5.430687,-3.217926,2.216682,-0.348162,3.798045,2.005997,1.250853,0.892032
16.757186,5.350010,-3.276591,2.182534,-0.336696,3.850366,2.052452,1.327963,0.849002
16.856931,5.267421,-3.332504,2.149487,-0.326051,3.903174,2.092675,1.403140,0.819199
16.956676,5.183045,-3.385710,2.117491,-0.314988,3.956290,2.145711,1.477703,0.804011
17.056421,5.097051,-3.436233,2.086671,-0.303087,4.010023,2.214097,1.553119,0.804180
17.156166,5.009558,-3.484138,2.057027,-0.290933,4.064723,2.273963,1.629291,0.791582
17.255912,4.920721,-3.529481,2.028646,-0.278204,4.120146,2.350861,1.706113,0.776311
17.355657,4.830653,-3.572344,2.001507,-0.266211,4.176671,2.422241,1.744908,0.748639
17.455402,4.739485,-3.612798,1.975518,-0.254939,4.234122,2.488185,1.768346,0.727843
17.555147,4.647312,-3.650922,1.950639,-0.243939,4.292338,2.530196,1.788813,0.722916
17.654892,4.554243,-3.686791,1.926847,-0.233170,4.350737,2.566707,1.808916,0.723020
17.754637,4.460360,-3.720487,1.904120,-0.222471,4.409189,2.611054,1.830186,0.708852
17.854383,4.365757,-3.752090,1.882465,-0.211760,4.467866,2.664513,1.854453,0.700782
17.954128,4.270504,-3.781690,1.861870,-0.201189,4.526960,2.749229,1.881690,0.708922
18.053873,4.174679,-3.809371,1.842326,-0.190717,4.587136,2.870360,1.909372,0.720373
18.153618,4.078342,-3.835224,1.823821,-0.180296,4.649131,2.997838,1.935233,0.731958
18.253363,3.981557,-3.859341,1.806358,-0.169880,4.713010,3.133128,1.959361,0.736040
18.353108,3.884377,-3.881815,1.789930,-0.159511,4.778859,3.263236,1.981848,0.738661
18.452853,3.786852,-3.902739,1.774536,-0.149158,4.846491,3.385447,2.002787,0.747798
18.552599,3.689025,-3.922211,1.760173,-0.138814,4.915673,3.517087,2.022272,0.751967
18.652344,3.590940,-3.940325,1.746844,-0.128456,4.986528,3.659218,2.040401,0.765598
18.752089,3.492628,-3.957182,1.734542,-0.118296,5.059194,3.816595,2.057270,0.771587
18.851834,3.394126,-3.972877,1.723240,-0.108330,5.133889,3.982257,2.072977,0.789120
18.951579,3.295459,-3.987508,1.712926,-0.098547,5.210685,4.154617,2.087618,0.813791
19.051324,3.196654,-4.001167,1.703576,-0.088942,5.289617,4.320353,2.101288,0.800097
19.151070,3.097730,-4.013950,1.695183,-0.079337,5.370467,4.484664,2.114079,0.787284
19.250815,2.998709,-4.025949,1.687749,-0.069726,5.453124,4.662593,2.114665,0.775260
19.350560,2.899606,-4.037259,1.681273,-0.060122,5.537752,4.892881,2.109237,0.760151
19.450305,2.800438,-4.047975,1.675755,-0.050521,5.625192,5.187935,2.107920,0.713112
19.550050,2.701215,-4.058190,1.671194,-0.040930,5.716443,5.501093,2.106565,0.677407
19.649795,2.601954,-4.068001,1.667589,-0.031346,5.811638,5.764012,2.095215,0.642818
19.749540,2.502660,-4.077501,1.664941,-0.021769,5.909738,5.915496,2.079976,0.622763
19.849286,2.403348,-4.086786,1.663247,-0.012195,6.008751,5.859686,2.069224,0.613498
19.949031,2.304023,-4.095950,1.662508,-0.002630,6.105247,5.805221,2.063121,0.604353
20.048776,2.204697,-4.105088,1.662722,0.006929,6.199365,5.752029,2.061805,0.579957
20.148521,2.105376,-4.114294,1.663890,0.016480,6.291232,5.700044,2.065380,0.544818
20.248266,2.006071,-4.123664,1.666009,0.026026,6.380964,5.565953,2.073916,0.526336
20.348011,1.906790,-4.133291,1.669082,0.035567,6.467384,2.031489,2.083534,0.516709
20.447757,1.807546,-4.143271,1.673105,0.045106,6.498640,-4.700564,2.093503,0.490898
20.547502,1.708345,-4.153697,1.678080,0.054633,6.426088,-4.338802,2.090694,0.453548
20.647247,1.609205,-4.164663,1.684004,0.064151,6.358384,-3.989550,2.087236,0.435725
20.746992,1.510134,-4.176264,1.690878,0.073685,6.295489,-3.660077,2.089179,0.424104
20.846737,1.411154,-4.188592,1.698705,0.083251,6.237229,-3.440668,2.094017,0.411751
20.946482,1.312279,-4.201741,1.707439,0.091066,6.181961,-3.285618,2.102378,0.398575
21.046227,1.213531,-4.215787,1.716836,0.097352,6.128719,-3.236326,2.116309,0.400084
21.145973,1.114925,-4.230789,1.726786,0.100965,6.075819,-3.235363,2.131281,0.402741
21.245718,1.016474,-4.246783,1.736927,0.102386,6.022471,-3.270324,2.141227,0.404978
21.345463,0.918192,-4.263782,1.747212,0.103887,5.968062,-3.307756,2.140275,0.408343
21.445208,0.820089,-4.281798,1.757653,0.105452,5.912520,-3.347862,2.144999,0.421231
21.544953,0.722183,-4.300845,1.768245,0.106909,5.855769,-3.395244,2.155377,0.423741
21.644698,0.624482,-4.320935,1.778978,0.108298,5.797647,-3.449256,2.124783,0.428709
21.744444,0.527007,-4.342079,1.789856,0.109916,5.737998,-3.465679,2.065845,0.413031
21.844189,0.429767,-4.364291,1.800908,0.111683,5.677433,-3.401436,2.011053,0.418353
21.943934,0.332782,-4.387585,1.812178,0.114868,5.617357,-3.310463,1.959003,0.420117
22.043679,0.236068,-4.411990,1.823842,0.119010,5.558263,-3.307804,1.909120,0.423346
22.143424,0.139659,-4.437532,1.835609,0.113088,5.498583,-3.523819,1.864311,0.423106
22.243169,0.043533,-4.464161,1.846280,0.100856,5.434284,-3.976717,1.824896,0.408325
22.342914,-0.052295,-4.491745,1.855529,0.082320,5.360796,-4.616472,1.791133,0.415960
22.442660,-0.147927,-4.520123,1.862631,0.060089,5.274200,-5.346174,1.751388,0.430548
22.542405,-0.243363,-4.549067,1.867494,0.037163,5.172106,-6.041657,1.701198,0.418354
22.642150,-0.338724,-4.578374,1.870042,0.013958,5.054248,-6.685406,1.654670,0.429253
22.741895,-0.434032,-4.607809,1.870270,-0.009531,4.920544,-6.319048,1.608365,0.453891
22.841640,-0.529373,-4.637156,1.868139,-0.033178,4.790737,-5.824904,1.561807,0.467684
22.941385,-0.624816,-4.666189,1.863645,-0.056994,4.667885,-5.359236,1.520070,0.501641
23.041131,-0.720409,-4.694674,1.856765,-0.080977,4.551927,-4.988514,1.483348,0.549701
23.140876,-0.816252,-4.722393,1.847479,-0.105237,4.441270,-4.699472,1.451778,0.598653
23.240621,-0.912348,-4.749094,1.835761,-0.129794,4.334441,-4.427944,1.420545,0.646914
23.340366,-1.008822,-4.774560,1.821571,-0.154687,4.231317,-4.129693,1.352532,0.707065
23.440111,-1.105626,-4.798521,1.804887,-0.179990,4.132821,-3.854798,1.280377,0.776455
23.539856,-1.202902,-4.820752,1.785646,-0.205713,4.038715,-3.576882,1.210684,0.835963
23.639601,-1.300545,-4.840969,1.763831,-0.231933,3.949388,-3.299270,1.134248,0.890679
23.739347,-1.398702,-4.858934,1.739356,-0.258695,3.865164,-3.034263,1.058771,0.950359
23.839092,-1.497206,-4.874347,1.712201,-0.286115,3.786051,-2.800984,0.985836,1.018136
23.938837,-1.596197,-4.886953,1.682257,-0.314099,3.711525,-2.593012,0.915759,1.092746
24.038582,-1.695434,-4.896442,1.649519,-0.342779,3.641172,-2.383817,0.849243,1.166326
24.138327,-1.795041,-4.902538,1.613835,-0.372618,3.575274,-2.172136,0.786883,1.232137
24.238072,-1.894691,-4.904926,1.575157,-0.403528,3.514152,-1.954945,0.729722,1.301165
24.337818,-1.994466,-4.903301,1.533344,-0.434418,3.458218,-1.730861,0.669404,1.373306
24.437563,-2.093961,-4.897361,1.488477,-0.465890,3.407930,-1.437293,0.613587,1.451326
24.537308,-2.193174,-4.886790,1.440192,-0.502965,3.365599,-1.110290,0.565555,1.534520
24.637053,-2.291637,-4.871272,1.388113,-0.541935,3.332532,-0.863490,0.527315,1.621946
24.736798,-2.389214,-4.850448,1.332467,-0.572644,3.306586,-0.582320,0.500770,1.710127
24.836543,-2.485353,-4.824110,1.273806,-0.604510,3.288973,-0.041786,0.474325,1.716785
24.936288,-2.579704,-4.792010,1.211055,-0.655148,3.287705,-9.034779,0.442098,1.729894
25.036034,-2.671874,-4.753773,1.143278,-0.701879,3.001109,-0.682926,0.416211,1.745002
