s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
25.472022,-7.529072,5.574470,1.031362,0.232615,4.826507,-1.652249,1.577367,0.543002
25.571912,-7.615369,5.624773,1.054783,0.236359,4.792189,-1.645922,1.605158,0.564386
25.671802,-7.702830,5.673025,1.078591,0.240345,4.757758,-1.629994,1.567974,0.589966
25.771693,-7.791425,5.719163,1.102801,0.244323,4.723411,-1.613589,1.538008,0.596024
25.871583,-7.881119,5.763126,1.127401,0.248252,4.689163,-1.595376,1.511660,0.613156
25.971473,-7.971875,5.804851,1.152403,0.252340,4.655054,-1.576373,1.469809,0.615988
26.071364,-8.063655,5.844275,1.177818,0.256544,4.621104,-1.557448,1.430316,0.630269
26.171254,-8.156413,5.881334,1.203659,0.260826,4.587314,-1.538677,1.396911,0.639274
26.271144,-8.250107,5.915965,1.229929,0.265184,4.553686,-1.519502,1.372527,0.650355
26.371034,-8.344684,5.948100,1.256643,0.269644,4.520231,-1.514537,1.357710,0.652459
26.470925,-8.440094,5.977678,1.283802,0.274145,4.486637,-1.513501,1.346901,0.660233
26.570815,-8.536275,6.004631,1.311418,0.278807,4.452813,-1.527141,1.319936,0.655603
26.670705,-8.633173,6.028896,1.339508,0.283618,4.418422,-1.541992,1.295669,0.659957
26.770595,-8.730714,6.050406,1.368088,0.288667,4.383422,-1.556545,1.274163,0.676396
26.870486,-8.828840,6.069094,1.397187,0.293994,4.347807,-1.570156,1.255480,0.694651
26.970376,-8.927467,6.084893,1.426831,0.299569,4.311581,-1.583732,1.226386,0.710424
27.070266,-9.026528,6.097734,1.457045,0.305423,4.274732,-1.597650,1.194438,0.723250
27.170157,-9.125929,6.107546,1.487858,0.311568,4.237235,-1.590321,1.167028,0.733053
27.270047,-9.225591,6.114260,1.519302,0.318048,4.199576,-1.575043,1.141183,0.710112
27.369937,-9.325412,6.117805,1.551408,0.324851,4.161944,-1.556210,1.119141,0.689522
27.469827,-9.425299,6.118109,1.584214,0.332041,4.124425,-1.534185,1.108430,0.660449
27.569718,-9.525137,6.115101,1.617755,0.339600,4.087099,-1.507729,1.087483,0.642379
27.669608,-9.624819,6.108707,1.652074,0.347600,4.050082,-1.477130,1.066478,0.636023
27.769498,-9.724214,6.098857,1.687211,0.356020,4.013485,-1.430434,1.050154,0.626243
27.869389,-9.823200,6.085479,1.723216,0.364949,3.977724,-1.371716,1.021454,0.612923
27.969279,-9.921628,6.068502,1.760134,0.374352,3.943126,-1.304620,1.004606,0.612103
28.069169,-10.019355,6.047856,1.798023,0.384338,3.909937,-1.228946,0.996914,0.623741
28.169059,-10.116214,6.023475,1.836932,0.394884,3.878413,-1.142158,0.988844,0.620820
28.268950,-10.212038,5.995292,1.876933,0.406105,3.848884,-1.044802,0.994377,0.626870
28.368840,-10.306636,5.963248,1.918079,0.417902,3.821672,-0.933117,0.988490,0.638697
28.468730,-10.399818,5.927282,1.960444,0.430439,3.797204,-0.801159,0.992581,0.602818
28.568621,-10.491361,5.887346,2.004098,0.443990,3.776070,-0.644644,0.988240,0.563117
28.668511,-10.581049,5.843387,2.049176,0.458678,3.758978,-0.433454,0.994286,0.523552
28.768401,-10.668622,5.795370,2.095808,0.476339,3.747442,-0.156682,0.989252,0.496543
28.868291,-10.753817,5.743236,2.144425,0.497197,3.743263,-0.054126,0.988419,0.484074
28.968182,-10.836319,5.686944,2.194821,0.506016,3.741818,-0.054126,0.984643,0.487094
29.068072,-10.915879,5.626553,2.245302,0.504947,3.740373,-0.048757,0.993863,0.505233
29.167962,-10.992296,5.562227,2.295578,0.498709,3.739071,0.043635,1.000215,0.527421
29.267853,-11.065414,5.494178,2.344854,0.488108,3.740236,0.187352,1.017933,0.543558
29.367743,-11.135130,5.422642,2.393157,0.479246,3.745236,0.292414,1.025574,0.542272
