s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
23.275537,-7.409357,4.934830,-2.256756,-0.499073,3.198673,-2.013138,0.815527,1.342410
23.375432,-7.333622,4.869572,-2.307585,-0.517591,3.135172,-2.044428,0.769538,1.413011
23.475327,-7.261476,4.800589,-2.360362,-0.540745,3.069339,-1.956116,0.729507,1.482097
23.575222,-7.193226,4.727865,-2.416069,-0.575435,3.005001,-1.948056,0.687130,1.554334
23.675117,-7.129103,4.651166,-2.474836,-0.597477,2.939529,-1.919248,0.648653,1.632565
23.775012,-7.069753,4.570842,-2.536385,-0.640119,2.873566,-1.601754,0.618124,1.716303
23.874907,-7.015645,4.486829,-2.603581,-0.708839,2.817334,-1.467075,0.596409,1.804811
23.974802,-6.967419,4.398892,-2.677117,-0.756463,2.764826,-1.266539,0.568132,1.897618
24.074697,-6.926317,4.308312,-2.755017,-0.811079,2.718680,-0.575389,0.548346,1.992776
24.174592,-6.892602,4.214272,-2.841507,-0.918594,2.697455,-0.028107,0.532030,2.090657
24.274487,-6.867651,4.117654,-2.937591,-0.993934,2.696414,-0.028107,0.513913,2.128428
24.374382,-6.851898,4.018893,-3.025575,-0.773918,2.695372,1.590203,0.505442,2.086002
24.474277,-6.843878,3.919418,-3.093884,-0.613110,2.753677,2.546588,0.508878,2.004973
24.574172,-6.842203,3.819375,3.127221,-0.622345,2.844560,2.118602,0.525353,1.926196
24.674067,-6.846694,3.719902,3.066166,-0.591843,2.918013,2.081449,0.548245,1.847751
24.773962,-6.857012,3.620634,3.011214,-0.511371,2.988419,2.521905,0.571596,1.775216
24.873857,-6.872425,3.521835,2.963544,-0.447644,3.071563,2.845863,0.606056,1.709133
24.973752,-6.892216,3.424025,2.921133,-0.401400,3.162764,3.035611,0.650199,1.645125
25.073647,-6.915928,3.326994,2.883555,-0.349229,3.257232,3.328948,0.702615,1.579361
25.173542,-6.942986,3.230921,2.851482,-0.293980,3.357775,3.731475,0.750593,1.520191
25.273437,-6.972908,3.135521,2.824719,-0.241914,3.467011,4.150981,0.805631,1.467872
25.373332,-7.005079,3.041014,2.803079,-0.191792,3.584618,4.581755,0.865516,1.410462
25.473227,-7.039095,2.947033,2.786385,-0.141909,3.710105,5.068240,0.923894,1.354846
25.573122,-7.074409,2.853627,2.774714,-0.092091,3.844146,5.681330,0.987843,1.305821
25.673017,-7.110618,2.760457,2.767956,-0.042967,3.989052,6.402113,1.056802,1.263610
25.772912,-7.147195,2.667524,2.766115,0.005938,4.146277,-4.715944,1.130056,1.219757
25.872807,-7.183745,2.574497,2.769133,0.054733,4.031056,-5.600929,1.207231,1.162942
25.972702,-7.219762,2.481335,2.777059,0.103897,3.889782,-4.961393,1.287801,1.107907
26.072597,-7.254832,2.387747,2.789893,0.153105,3.760208,-4.450358,1.371520,1.047942
26.172492,-7.288448,2.293682,2.807669,0.202824,3.640059,-4.008583,1.457992,0.993134
26.272387,-7.320163,2.198918,2.830428,0.252614,3.528336,-3.592549,1.547026,0.943898
