s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
12.889362,-17.305514,8.240356,-1.375270,-0.117264,5.515255,3.156815,2.408341,0.542270
12.989280,-17.207385,8.259202,-1.386761,-0.112730,5.572152,3.256132,2.411997,0.536576
13.089198,-17.109051,8.276941,-1.397802,-0.108284,5.630237,3.356873,2.414861,0.537545
13.189115,-17.010535,8.293615,-1.408402,-0.103903,5.689499,3.459864,2.420770,0.539881
13.289033,-16.911843,8.309266,-1.418567,-0.099559,5.749939,3.566095,2.429746,0.524178
13.388950,-16.813013,8.323933,-1.428299,-0.095239,5.811577,3.606118,2.441794,0.509466
13.488868,-16.714038,8.337660,-1.437559,-0.089802,5.873249,3.689987,2.455528,0.495701
13.588785,-16.614954,8.350498,-1.446238,-0.083943,5.935692,3.794710,2.450464,0.499773
13.688703,-16.515760,8.362506,-1.454325,-0.077870,5.999230,3.913468,2.448335,0.521783
13.788620,-16.416479,8.373741,-1.461798,-0.071713,6.064059,4.046822,2.449504,0.510659
13.888538,-16.317115,8.384264,-1.468668,-0.065891,6.130376,4.174732,2.454030,0.500611
13.988455,-16.217689,8.394133,-1.474967,-0.060197,6.198045,4.304931,2.461949,0.510955
14.088373,-16.118200,8.403404,-1.480697,-0.054496,6.267060,4.455685,2.467888,0.527193
14.188290,-16.018667,8.412132,-1.485857,-0.048790,6.337700,4.654726,2.459194,0.520857
14.288208,-15.919087,8.420376,-1.490447,-0.043074,6.410664,4.863135,2.454052,0.512649
14.388126,-15.819479,8.428191,-1.494465,-0.037354,6.486019,5.081416,2.452543,0.504870
14.488043,-15.719836,8.435634,-1.497911,-0.031625,6.563832,5.296853,2.454731,0.501447
14.587961,-15.620176,8.442762,-1.500785,-0.025890,6.643974,5.499828,2.460662,0.503469
14.687878,-15.520492,8.449632,-1.503084,-0.020141,6.726176,5.453031,2.460589,0.520779
14.787796,-15.420800,8.456302,-1.504809,-0.014383,6.806699,5.407140,2.450564,0.525983
14.887713,-15.321094,8.462828,-1.505959,-0.008636,6.885615,5.362117,2.444441,0.519463
14.987631,-15.221386,8.469269,-1.506535,-0.002891,6.962990,5.317926,2.442307,0.513030
15.087548,-15.121672,8.475679,-1.506572,0.001879,7.038887,5.274533,2.444230,0.506627
15.187466,-15.021964,8.482109,-1.506164,0.006296,7.113366,5.231909,2.450248,0.500205
15.287383,-14.922257,8.488598,-1.505434,0.007449,7.186480,5.190024,2.446182,0.493724
15.387301,-14.822558,8.495161,-1.504691,0.007426,7.258281,5.148851,2.436756,0.494913
15.487218,-14.722863,8.501798,-1.503950,0.007400,7.328817,5.108364,2.431477,0.515758
15.587136,-14.623170,8.508509,-1.503212,0.007373,7.398134,5.068539,2.430372,0.541142
15.687054,-14.523484,8.515293,-1.502478,0.007311,7.466275,5.029354,2.433447,0.567610
15.786971,-14.423801,8.522150,-1.501751,0.007238,7.533280,4.990788,2.428061,0.560746
15.886889,-14.324124,8.529080,-1.501031,0.007186,7.599187,4.952819,2.419673,0.553810
15.986806,-14.224452,8.536081,-1.500315,0.007141,7.664032,4.915430,2.415464,0.546802
16.086724,-14.124785,8.543152,-1.499604,0.007091,7.727850,4.878601,2.415456,0.553860
16.186641,-14.025123,8.550295,-1.498898,0.007038,7.790672,4.842315,2.419649,0.578290
16.286559,-13.925466,8.557508,-1.498198,0.006988,7.852531,4.806557,2.425417,0.576626
16.386476,-13.825814,8.564790,-1.497502,0.006937,7.913454,4.771310,2.432701,0.586134
16.486394,-13.726168,8.572141,-1.496811,0.006887,7.973471,4.736560,2.423327,0.601088
16.586311,-13.626526,8.579561,-1.496126,0.006836,8.032606,4.702292,2.416215,0.603522
16.686229,-13.526890,8.587049,-1.495445,0.006785,8.090887,4.668494,2.413291,0.596064
16.786146,-13.427258,8.594604,-1.494770,0.006734,8.148336,4.635152,2.414570,0.588541
16.886064,-13.327632,8.602227,-1.494099,0.006684,8.204977,4.602255,2.418380,0.583700
16.985982,-13.228010,8.609916,-1.493434,0.006633,8.260831,4.569789,2.408140,0.582216
17.085899,-13.128394,8.617671,-1.492774,0.006582,8.315921,4.537745,2.402082,0.594607
17.185817,-13.028783,8.625492,-1.492119,0.006532,8.370265,4.506111,2.400237,0.606863
17.285734,-12.929177,8.633377,-1.491469,0.006481,8.423884,4.474877,2.402615,0.598989
17.385652,-12.829577,8.641327,-1.490824,0.006430,8.476795,4.444034,2.409203,0.591051
17.485569,-12.729981,8.649341,-1.490184,0.006380,8.529017,4.413571,2.411866,0.583050
17.585487,-12.630391,8.657419,-1.489549,0.006329,8.580566,4.383480,2.402759,0.574986
17.685404,-12.530805,8.665559,-1.488919,0.006278,8.631459,4.353751,2.397849,0.572765
17.785322,-12.431225,8.673762,-1.488294,0.006228,8.681712,4.324377,2.397159,0.587712
17.885239,-12.331650,8.682027,-1.487674,0.006177,8.731339,4.295350,2.400694,0.600167
17.985157,-12.232080,8.690354,-1.487060,0.006126,8.780356,4.266661,2.408434,0.591839
